customer_id,first_name,last_name,email,phone,age,income,city,state,signup_date,last_purchase_amount
-1.4295376810883216,-0.023063280200722108,0.6922554470078084,0.6974858324629157,-0.976744343171884,-1.1109168169375694,-1.007017629956027,0.8344971792454872,-0.0768095372642568,-1.2535663410560174,-0.9014262835118197
-1.2707001609673971,-0.2767593624086655,-0.9394895352248827,0.44174102722651337,1.6437892604599997,-0.2739246945873459,1.0699562318282785,-0.7854091098781055,-1.344166902124495,-1.0446386175466813,1.0225266598323264
-0.9530251207255478,-1.798935855656326,1.7800854351629358,-1.6042174146647061,1.905842620823188,-0.6087215435274352,0.7237939215308943,0.29452841620428954,1.1905478275959813,1.4624940645653537,-1.9533057141222991
-0.7941876006046231,-1.5452397734483827,-1.2114470322636643,-1.3484726094283037,0.07146909828086949,0.5630674277628777,-1.5839548137850006,1.1044815607660858,0.34564291768915595,-0.835710894037345,-0.17568575830886982
-0.4765125603627738,1.245417130838995,-0.12361704410853709,-0.8369829989554988,-0.7146909828086956,2.2370516724633247,-0.43008044612705315,1.3744659422866847,1.1905478275959813,-0.6267831705280087,1.0225266598323264
0.15883752012092472,-0.7841515268245524,-1.4834045293024463,-0.0697485832462915,-0.19058426208231888,-0.4413231190573905,-0.0839181358296689,-1.595362254439902,1.1905478275959813,0.0,0.7396359653144423
0.31767504024184934,-0.023063280200722108,0.6922554470078084,0.6974858324629157,-0.976744343171884,-1.1109168169375694,-1.007017629956027,0.8344971792454872,-0.0768095372642568,-1.2535663410560174,-0.9014262835118197
0.6353500804836987,0.2306328020072213,-0.39557454114731894,0.9532306376993182,0.5955758190072462,1.065262701173012,1.0699562318282785,-1.0553934913987044,-0.49926199221766954,0.4178554470186725,1.0225266598323264
0.953025120725548,0.7380249664231081,-0.6675320381861007,1.464720248172123,-1.2387977035350723,-0.9435183924675248,-0.7762427564244374,-0.245440346836908,-1.7666193570779076,0.835710894037345,-0.8940207679485245
1.2707001609673971,0.9917210486310516,1.2361704410853722,0.6974858324629157,-0.45263762244550726,-0.10652627011730108,0.3776316112335102,-1.325377872919303,-0.9217144471710823,1.0446386175466813,-0.003877797240416051
1.5883752012092465,1.245417130838995,0.4202979499690266,-1.0927278041919013,0.3335224586440579,0.7304658522329224,1.6468934156572523,0.5645127977248884,0.7680953726425687,1.2535663410560174,1.0225266598323264
